  -1.8156100703359801e-01   3.5333917362712652e-01  -1.0000000000000000e+00
   4.5394155649476464e-01  -2.4735574776495173e-01   1.0000000000000000e+00
  -4.6974630249326788e-01   2.3123550896625544e-01   1.0000000000000000e+00
   2.0774541892513310e-01  -4.0917506719594143e-01   1.0000000000000000e+00
  -3.0644537953877282e-01   3.5195853401472077e-01   1.0000000000000000e+00
  -3.2436029104958064e-01  -2.9724573478226057e-01   1.0000000000000000e+00
   4.3548444315863022e-02   3.0889043706426988e-01  -1.0000000000000000e+00
   3.6506293053739958e-01  -6.1434094111027293e-02  -1.0000000000000000e+00
   4.8368485271346295e-02  -1.6661038160697961e-01  -1.0000000000000000e+00
   4.2694833861528392e-02   4.3436773321119448e-01   1.0000000000000000e+00
   2.6571670855824769e-01   3.9776967362906734e-01   1.0000000000000000e+00
   2.3720377271931881e-02  -3.8250118035751779e-01  -1.0000000000000000e+00
  -8.9858813423251194e-02   1.3216546532361984e-01  -1.0000000000000000e+00
   3.1348721958591330e-01   4.8238642240540319e-01   1.0000000000000000e+00
   1.4013075079011839e-02   1.7310126840260898e-01  -1.0000000000000000e+00
  -1.6087300210920896e-01  -2.6524043426516641e-01  -1.0000000000000000e+00
  -3.9545928761874394e-01   5.9099403345410195e-02   1.0000000000000000e+00
  -3.3305522957768319e-01  -3.4604509289228669e-01   1.0000000000000000e+00
  -6.7868166711594680e-02  -4.1690890414941317e-01   1.0000000000000000e+00
   1.6177326514354995e-03  -2.3062496080749029e-01  -1.0000000000000000e+00
   2.0739087805247747e-01  -4.1990835558013273e-01   1.0000000000000000e+00
   3.0368063550012059e-01   3.2865687503357865e-01   1.0000000000000000e+00
   3.9505720794539800e-01  -2.2438114684375066e-01   1.0000000000000000e+00
  -4.2471050888786399e-01  -4.4798971131757515e-01   1.0000000000000000e+00
   2.7204841650643297e-02  -1.3711729046287546e-01  -1.0000000000000000e+00
  -3.5508459864922415e-01   3.7392812502193906e-01   1.0000000000000000e+00
   1.3486678923505002e-01   2.0635255180172163e-01  -1.0000000000000000e+00
   4.7061119051827915e-01   3.2911807540415916e-01   1.0000000000000000e+00
   2.3704271600998206e-01   1.7808893527288594e-01  -1.0000000000000000e+00
  -2.3023820068977285e-01   3.5767734229478987e-01   1.0000000000000000e+00
   3.6361090555259412e-01  -2.0010899035190044e-01   1.0000000000000000e+00
  -4.7693567716153729e-01   2.9525236747738526e-01   1.0000000000000000e+00
  -4.9333837621376819e-01  -3.2217347225681614e-01   1.0000000000000000e+00
   4.0658333797895940e-01   1.5644389537048042e-01   1.0000000000000000e+00
  -3.8822006415081267e-01  -3.9470124443470156e-01   1.0000000000000000e+00
  -2.3428562276212783e-01  -3.0354014058559264e-01  -1.0000000000000000e+00
   4.1106819171174258e-01   3.7381295672595483e-01   1.0000000000000000e+00
   9.2510657261609675e-03   3.1190666597857242e-01  -1.0000000000000000e+00
  -1.3935366329277610e-01   4.8780889134869776e-01   1.0000000000000000e+00
   4.8796341300771928e-04  -3.3878482106405305e-01  -1.0000000000000000e+00
   2.7588628838845541e-01  -7.5240585391594950e-02  -1.0000000000000000e+00
   1.0628800380366477e-01   8.2154932949859760e-02  -1.0000000000000000e+00
   4.0860395197347565e-01   6.8898479745186259e-02   1.0000000000000000e+00
   4.7631702740371606e-01   4.9781464665300712e-01   1.0000000000000000e+00
   2.7530047442274985e-01  -6.5254545506562622e-02  -1.0000000000000000e+00
   9.5950995363396685e-02  -3.4356112274698836e-01  -1.0000000000000000e+00
  -3.6530862479461490e-01  -4.1823628821135805e-01   1.0000000000000000e+00
   3.0598075606406216e-01   2.7476900911105140e-01   1.0000000000000000e+00
  -3.5385787594328810e-01   4.4780201564959132e-01   1.0000000000000000e+00
  -4.5180857532552865e-01   5.1173547626821581e-02   1.0000000000000000e+00
   3.3587553261857317e-01   2.6160520071016535e-01   1.0000000000000000e+00
   1.7082856545146741e-01   3.6584622015247958e-01   1.0000000000000000e+00
   1.0292293861953161e-01   1.4388755069588322e-01  -1.0000000000000000e+00
  -2.9858020488990022e-01   1.9119205575027509e-01  -1.0000000000000000e+00
  -4.8089194798956758e-01  -2.0377208550588444e-01   1.0000000000000000e+00
   1.4572466777903581e-02  -2.6862907270424841e-02  -1.0000000000000000e+00
   7.0193135617727886e-02   3.4948280642334284e-01  -1.0000000000000000e+00
   2.8748544510979546e-01   1.9993285205660494e-01  -1.0000000000000000e+00
   3.8585295108034179e-01  -4.3350088331419545e-01   1.0000000000000000e+00
  -3.8612379816416986e-01   3.4030404769456934e-01   1.0000000000000000e+00
  -3.5401740464508857e-01  -2.9896306138176287e-02  -1.0000000000000000e+00
  -4.2483434236336515e-01  -7.8296993423418226e-02   1.0000000000000000e+00
  -3.8712296016186676e-01  -3.3829489416530933e-01   1.0000000000000000e+00
  -3.7340660582812968e-01   3.6045877483812883e-01   1.0000000000000000e+00
   6.4487439369707689e-02  -9.1360271419991035e-02  -1.0000000000000000e+00
   3.4582572766041375e-02   1.7080861336985287e-01  -1.0000000000000000e+00
  -3.5704800317121965e-01  -1.3502939001472591e-01  -1.0000000000000000e+00
   1.2320340338973823e-01  -2.6949982085563584e-01  -1.0000000000000000e+00
   2.9059592869227169e-01   4.6418299531042251e-01   1.0000000000000000e+00
  -1.1236324747090354e-01  -3.6679256141028360e-01  -1.0000000000000000e+00
   2.1062785639992465e-01   5.7692384373495220e-02  -1.0000000000000000e+00
   3.4303824076285960e-01   3.1838609769724746e-02  -1.0000000000000000e+00
  -4.6847026890970311e-01   4.2076197759866552e-01   1.0000000000000000e+00
  -3.1942440459365840e-01   8.7955714958616871e-02  -1.0000000000000000e+00
   7.4580148203349794e-02   1.9703377742261707e-01  -1.0000000000000000e+00
   4.0191943247875994e-01   4.7304160968887388e-01   1.0000000000000000e+00
  -3.4297745828277626e-01   8.5321557500719347e-02  -1.0000000000000000e+00
   4.2747261892433486e-01  -2.7612915139305749e-01   1.0000000000000000e+00
  -3.4977888733073559e-01  -4.2536071677828680e-01   1.0000000000000000e+00
   4.1526838593628201e-01  -7.8214174120709079e-02   1.0000000000000000e+00
  -4.3143035766361737e-01   3.4903942429482937e-01   1.0000000000000000e+00
  -2.5248119897433396e-01  -4.8737212328970914e-01   1.0000000000000000e+00
  -3.8935168612807569e-01   4.8036670976330798e-01   1.0000000000000000e+00
  -2.5146726526620111e-01   1.6380427511729079e-01  -1.0000000000000000e+00
   3.7157980125831580e-01  -1.9658967197057775e-01   1.0000000000000000e+00
   1.8784017821545240e-01  -2.9200752045917566e-01  -1.0000000000000000e+00
   4.8868997317095320e-01   1.9700364304912854e-01   1.0000000000000000e+00
  -3.8356344839765177e-01   4.5282181338035732e-01   1.0000000000000000e+00
   4.6591588693857877e-01   4.1125049941342040e-01   1.0000000000000000e+00
  -1.0297859246092644e-01  -4.8671706575467100e-01   1.0000000000000000e+00
  -3.6150813985559582e-01  -2.5601240953206883e-01   1.0000000000000000e+00
  -5.0259896929551351e-02  -4.2446847733772408e-01   1.0000000000000000e+00
   4.4849186227283011e-01  -3.1529949887407593e-01   1.0000000000000000e+00
   4.4600870112866020e-01   5.0750353504247725e-02   1.0000000000000000e+00
   1.1089369434166063e-01   2.2096685389413251e-01  -1.0000000000000000e+00
   5.2019413748301657e-02  -4.6552675913718722e-01   1.0000000000000000e+00
  -3.4780264593511834e-01  -2.3958296208113350e-01   1.0000000000000000e+00
  -1.8899069656481704e-01   4.9173054218475931e-01   1.0000000000000000e+00
  -2.5733191307047099e-02  -2.2865835478973395e-01  -1.0000000000000000e+00
   1.7325513845689022e-01   3.5025094521450828e-01  -1.0000000000000000e+00
  -9.5094635335997157e-02  -1.4145437950789408e-01  -1.0000000000000000e+00
   4.5631952420499222e-02  -3.6392804612314866e-01  -1.0000000000000000e+00
   3.2413517555860960e-01   9.2348640111125535e-02  -1.0000000000000000e+00
   2.7136551897990679e-01   2.8613965388518348e-02  -1.0000000000000000e+00
  -7.4542476144455527e-02  -3.8526166308258070e-01  -1.0000000000000000e+00
  -1.1240471929670659e-01  -7.3826857011692115e-02  -1.0000000000000000e+00
  -1.9249747562241304e-01  -1.9352326159031064e-01  -1.0000000000000000e+00
  -5.4255126922494012e-02  -1.4201907231001443e-01  -1.0000000000000000e+00
  -3.9820914319735778e-01  -3.0465315858753750e-01   1.0000000000000000e+00
   1.1703395300741870e-01   4.3321298588289370e-01   1.0000000000000000e+00
  -1.7010110916040200e-01   4.0497224334802573e-01   1.0000000000000000e+00
   5.5360129754712495e-02   3.6485127005730678e-01  -1.0000000000000000e+00
   3.6455195659390938e-01   1.9540953785903714e-01   1.0000000000000000e+00
   6.9006501527372976e-02   2.1139200674979852e-01  -1.0000000000000000e+00
   4.0331916642660159e-01  -7.9405187125545340e-02   1.0000000000000000e+00
   1.8927958600683137e-01  -8.1900545444459127e-02  -1.0000000000000000e+00
   3.9794117189416911e-01  -3.1348569460923026e-01   1.0000000000000000e+00
  -3.6014493776155954e-01  -2.2347222528721977e-01   1.0000000000000000e+00
  -4.3316249376731442e-01   1.0363197972406879e-01   1.0000000000000000e+00
  -4.4427709051074893e-01   3.9568368372943197e-02   1.0000000000000000e+00
  -4.8136136916526473e-01  -2.0340480021956620e-01   1.0000000000000000e+00
  -4.4796596271686917e-01  -3.0948794977128102e-03   1.0000000000000000e+00
  -2.6371356726047512e-02   4.0752988131340795e-01   1.0000000000000000e+00
   4.6076069004443720e-01  -4.8094105575036339e-01   1.0000000000000000e+00
  -4.1298258550509548e-01  -6.0938408666758037e-02   1.0000000000000000e+00
   9.8697550042044502e-02  -1.0984318581388042e-01  -1.0000000000000000e+00
   4.7723287524214186e-01  -3.8169137281484133e-01   1.0000000000000000e+00
  -3.6715791026383382e-01   4.6656118364174493e-04  -1.0000000000000000e+00
   1.9170130462353252e-01  -3.8150650729180768e-01   1.0000000000000000e+00
  -6.0397649722190527e-02  -4.0609321263554821e-01   1.0000000000000000e+00
  -1.9078485500212938e-01   2.2939516288213102e-01  -1.0000000000000000e+00
  -1.0755276554485260e-01   3.3810156829249305e-01  -1.0000000000000000e+00
   4.0167671802194083e-01  -2.0392452471704403e-02   1.0000000000000000e+00
   5.9361563545385909e-03  -3.8574812835383265e-01  -1.0000000000000000e+00
   2.4627249909805193e-01  -3.1162939787522104e-01  -1.0000000000000000e+00
  -8.2110223950852879e-02  -1.8641138035601201e-01  -1.0000000000000000e+00
   3.5357169935676280e-02   4.2897756082446203e-01   1.0000000000000000e+00
   1.9275981909414774e-01   2.4889166929053297e-02  -1.0000000000000000e+00
   6.8703066165238247e-02   4.9129288798138937e-02  -1.0000000000000000e+00
   9.5940318540888359e-02   1.6575641553605358e-02  -1.0000000000000000e+00
   2.0286718008253346e-01   2.5432601427447266e-01  -1.0000000000000000e+00
   3.6430152458534582e-01  -6.8333771191032788e-02  -1.0000000000000000e+00
